latitud,longitud,fecha_hora,temperatura,humedad_relativa,precipitacion,radiacion_solar,humeda
4.81,-75.87,2025-09-11 01:00:00,20.2,85,0.2,0.0,0
4.81,-75.87,2025-09-11 02:00:00,19.9,88,0.4,0.0,0
4.81,-75.87,2025-09-11 03:00:00,19.4,91,0.0,0.0,1
4.81,-75.87,2025-09-11 04:00:00,19.1,92,0.0,0.0,1
4.81,-75.87,2025-09-11 05:00:00,19.0,93,0.0,0.0,1
4.81,-75.87,2025-09-11 06:00:00,18.8,94,0.0,0.0,1
4.81,-75.87,2025-09-11 07:00:00,19.6,91,0.0,73.0,1
4.81,-75.87,2025-09-11 08:00:00,22.4,76,0.0,301.0,0
4.81,-75.87,2025-09-11 09:00:00,24.4,64,0.0,547.0,0
4.81,-75.87,2025-09-11 10:00:00,26.3,58,0.0,717.0,0
4.81,-75.87,2025-09-11 11:00:00,27.8,52,0.0,819.0,0
4.81,-75.87,2025-09-11 12:00:00,29.3,48,0.0,935.0,0
4.81,-75.87,2025-09-11 13:00:00,29.5,46,0.0,884.0,0
4.81,-75.87,2025-09-11 14:00:00,28.6,52,0.2,658.0,0
4.81,-75.87,2025-09-11 15:00:00,26.9,59,0.7,487.0,0
4.81,-75.87,2025-09-11 16:00:00,26.1,60,0.1,341.0,0
4.81,-75.87,2025-09-11 17:00:00,24.9,62,0.2,165.0,0
4.81,-75.87,2025-09-11 18:00:00,23.6,66,0.0,41.0,0
4.81,-75.87,2025-09-11 19:00:00,23.1,66,0.0,0.0,0
4.81,-75.87,2025-09-11 20:00:00,22.5,70,0.0,0.0,0
4.81,-75.87,2025-09-11 21:00:00,21.8,73,0.0,0.0,0
4.81,-75.87,2025-09-11 22:00:00,21.4,75,0.0,0.0,0
4.81,-75.87,2025-09-11 23:00:00,20.9,78,0.0,0.0,0
4.81,-75.87,2025-09-12 00:00:00,20.5,81,0.0,0.0,0
4.81,-75.87,2025-09-12 01:00:00,20.1,84,0.0,0.0,0
4.81,-75.87,2025-09-12 02:00:00,20.0,85,0.0,0.0,0
4.81,-75.87,2025-09-12 03:00:00,19.6,86,0.0,0.0,0
4.81,-75.87,2025-09-12 04:00:00,19.3,88,0.0,0.0,0
4.81,-75.87,2025-09-12 05:00:00,19.0,89,0.0,0.0,0
4.81,-75.87,2025-09-12 06:00:00,19.0,89,0.0,0.0,0
4.81,-75.87,2025-09-12 07:00:00,19.3,88,0.0,71.0,0
4.81,-75.87,2025-09-12 08:00:00,22.6,72,0.0,302.0,0
4.81,-75.87,2025-09-12 09:00:00,24.8,61,0.0,557.0,0
4.81,-75.87,2025-09-12 10:00:00,26.4,54,0.0,687.0,0
4.81,-75.87,2025-09-12 11:00:00,27.7,49,0.0,803.0,0
4.81,-75.87,2025-09-12 12:00:00,29.1,44,0.0,882.0,0
4.81,-75.87,2025-09-12 13:00:00,30.3,39,0.0,863.0,0
4.81,-75.87,2025-09-12 14:00:00,30.2,41,0.0,748.0,0
4.81,-75.87,2025-09-12 15:00:00,26.8,58,0.6,521.0,0
4.81,-75.87,2025-09-12 16:00:00,25.9,59,0.0,322.0,0
4.81,-75.87,2025-09-12 17:00:00,25.0,58,0.0,167.0,0
4.81,-75.87,2025-09-12 18:00:00,23.6,64,0.0,52.0,0
4.81,-75.87,2025-09-12 19:00:00,22.9,66,0.0,0.0,0
4.81,-75.87,2025-09-12 20:00:00,22.2,71,0.0,0.0,0
4.81,-75.87,2025-09-12 21:00:00,21.6,74,0.0,0.0,0
4.81,-75.87,2025-09-12 22:00:00,21.2,77,0.0,0.0,0
4.81,-75.87,2025-09-12 23:00:00,20.9,79,0.0,0.0,0
4.81,-75.87,2025-09-13 00:00:00,20.3,83,0.0,0.0,0
4.81,-75.87,2025-09-13 01:00:00,20.2,82,0.0,0.0,0
4.81,-75.87,2025-09-13 02:00:00,19.7,86,0.4,0.0,0
4.81,-75.87,2025-09-13 03:00:00,19.0,90,0.0,0.0,0
4.81,-75.87,2025-09-13 04:00:00,18.6,92,0.0,0.0,1
4.81,-75.87,2025-09-13 05:00:00,18.6,92,0.0,0.0,1
4.81,-75.87,2025-09-13 06:00:00,18.5,91,0.0,0.0,1
4.81,-75.87,2025-09-13 07:00:00,18.8,91,0.0,81.0,1
4.81,-75.87,2025-09-13 08:00:00,22.5,71,0.0,332.0,0
4.81,-75.87,2025-09-13 09:00:00,24.5,63,0.0,577.0,0
4.81,-75.87,2025-09-13 10:00:00,26.3,58,0.0,763.0,0
4.81,-75.87,2025-09-13 11:00:00,28.0,51,0.0,859.0,0
4.81,-75.87,2025-09-13 12:00:00,29.3,44,0.0,872.0,0
4.81,-75.87,2025-09-13 13:00:00,31.0,38,0.0,839.0,0
4.81,-75.87,2025-09-13 14:00:00,31.0,38,0.0,864.0,0
4.81,-75.87,2025-09-13 15:00:00,27.1,57,0.6,603.0,0
4.81,-75.87,2025-09-13 16:00:00,26.4,56,0.1,376.0,0
4.81,-75.87,2025-09-13 17:00:00,24.8,60,0.2,182.0,0
4.81,-75.87,2025-09-13 18:00:00,23.2,66,0.2,32.0,0
4.81,-75.87,2025-09-13 19:00:00,22.7,67,0.1,0.0,0
4.81,-75.87,2025-09-13 20:00:00,22.1,70,0.0,0.0,0
4.81,-75.87,2025-09-13 21:00:00,21.3,75,0.0,0.0,0
4.81,-75.87,2025-09-13 22:00:00,21.0,77,0.0,0.0,0
4.81,-75.87,2025-09-13 23:00:00,20.4,81,0.0,0.0,0
4.81,-75.87,2025-09-14 00:00:00,20.0,83,0.0,0.0,0
4.81,-75.87,2025-09-14 01:00:00,20.1,81,0.0,0.0,0
4.81,-75.87,2025-09-14 02:00:00,19.5,85,0.0,0.0,0
4.81,-75.87,2025-09-14 03:00:00,19.0,88,0.0,0.0,0
4.81,-75.87,2025-09-14 04:00:00,18.5,91,0.0,0.0,1
4.81,-75.87,2025-09-14 05:00:00,18.0,92,0.0,0.0,1
4.81,-75.87,2025-09-14 06:00:00,17.6,94,0.0,0.0,1
4.81,-75.87,2025-09-14 07:00:00,18.7,91,0.0,72.0,1
4.81,-75.87,2025-09-14 08:00:00,22.9,69,0.0,328.0,0
4.81,-75.87,2025-09-14 09:00:00,24.8,61,0.0,540.0,0
4.81,-75.87,2025-09-14 10:00:00,26.8,55,0.0,760.0,0
4.81,-75.87,2025-09-14 11:00:00,28.5,50,0.0,879.0,0
4.81,-75.87,2025-09-14 12:00:00,29.8,41,0.0,911.0,0
4.81,-75.87,2025-09-14 13:00:00,31.5,36,0.0,781.0,0
4.81,-75.87,2025-09-14 14:00:00,30.3,40,0.0,777.0,0
4.81,-75.87,2025-09-14 15:00:00,28.2,49,0.1,614.0,0
4.81,-75.87,2025-09-14 16:00:00,27.0,52,0.0,441.0,0
4.81,-75.87,2025-09-14 17:00:00,25.0,61,0.4,203.0,0
4.81,-75.87,2025-09-14 18:00:00,23.3,68,0.5,46.0,0
4.81,-75.87,2025-09-14 19:00:00,23.0,66,0.0,0.0,0
4.81,-75.87,2025-09-14 20:00:00,22.2,71,0.0,0.0,0
4.81,-75.87,2025-09-14 21:00:00,21.6,74,0.0,0.0,0
4.81,-75.87,2025-09-14 22:00:00,21.2,77,0.0,0.0,0
4.81,-75.87,2025-09-14 23:00:00,20.8,79,0.0,0.0,0
4.81,-75.87,2025-09-15 00:00:00,20.1,83,0.0,0.0,0
4.81,-75.87,2025-09-15 01:00:00,19.5,83,0.0,0.0,0
4.81,-75.87,2025-09-15 02:00:00,18.9,88,0.0,0.0,0
4.81,-75.87,2025-09-15 03:00:00,18.1,92,0.0,0.0,1
4.81,-75.87,2025-09-15 04:00:00,17.6,94,0.0,0.0,1
4.81,-75.87,2025-09-15 05:00:00,17.2,95,0.0,0.0,1
4.81,-75.87,2025-09-15 06:00:00,17.0,96,0.0,0.0,1
4.81,-75.87,2025-09-15 07:00:00,18.7,88,0.0,82.0,0
4.81,-75.87,2025-09-15 08:00:00,22.8,67,0.0,332.0,0
4.81,-75.87,2025-09-15 09:00:00,24.9,58,0.0,559.0,0
4.81,-75.87,2025-09-15 10:00:00,26.7,54,0.0,731.0,0
4.81,-75.87,2025-09-15 11:00:00,28.0,50,0.0,789.0,0
4.81,-75.87,2025-09-15 12:00:00,29.5,43,0.0,870.0,0
4.81,-75.87,2025-09-15 13:00:00,29.1,50,0.0,846.0,0
4.81,-75.87,2025-09-15 14:00:00,29.0,51,0.1,730.0,0
4.81,-75.87,2025-09-15 15:00:00,26.4,65,1.4,545.0,0
4.81,-75.87,2025-09-15 16:00:00,26.0,60,0.1,339.0,0
4.81,-75.87,2025-09-15 17:00:00,24.9,61,0.0,179.0,0
4.81,-75.87,2025-09-15 18:00:00,23.3,67,0.0,39.0,0
4.81,-75.87,2025-09-15 19:00:00,22.6,67,0.0,0.0,0
4.81,-75.87,2025-09-15 20:00:00,22.0,71,0.0,0.0,0
4.81,-75.87,2025-09-15 21:00:00,21.6,74,0.0,0.0,0
4.81,-75.87,2025-09-15 22:00:00,21.4,74,0.0,0.0,0
4.81,-75.87,2025-09-15 23:00:00,21.0,76,0.0,0.0,0
4.81,-75.87,2025-09-16 00:00:00,20.1,81,0.2,0.0,0
4.81,-75.87,2025-09-16 01:00:00,20.4,79,0.0,0.0,0
4.81,-75.87,2025-09-16 02:00:00,20.0,82,0.0,0.0,0
4.81,-75.87,2025-09-16 03:00:00,19.6,85,0.0,0.0,0
4.81,-75.87,2025-09-16 04:00:00,19.4,86,0.0,0.0,0
4.81,-75.87,2025-09-16 05:00:00,19.1,89,0.0,0.0,0
4.81,-75.87,2025-09-16 06:00:00,18.8,90,0.0,0.0,0
4.81,-75.87,2025-09-16 07:00:00,19.9,86,0.0,69.0,0
4.81,-75.87,2025-09-16 08:00:00,23.2,69,0.0,332.0,0
4.81,-75.87,2025-09-16 09:00:00,25.6,58,0.0,564.0,0
4.81,-75.87,2025-09-16 10:00:00,26.9,51,0.0,631.0,0
4.81,-75.87,2025-09-16 11:00:00,28.3,47,0.0,774.0,0
4.81,-75.87,2025-09-16 12:00:00,27.9,50,0.1,777.0,0
4.81,-75.87,2025-09-16 13:00:00,26.5,62,0.8,705.0,0
4.81,-75.87,2025-09-16 14:00:00,26.9,55,0.3,654.0,0
4.81,-75.87,2025-09-16 15:00:00,25.9,57,0.0,475.0,0
4.81,-75.87,2025-09-16 16:00:00,24.8,62,0.0,292.0,0
4.81,-75.87,2025-09-16 17:00:00,23.8,65,0.0,122.0,0
4.81,-75.87,2025-09-16 18:00:00,22.7,70,0.0,37.0,0
4.81,-75.87,2025-09-16 19:00:00,22.4,65,0.0,0.0,0
4.81,-75.87,2025-09-16 20:00:00,21.8,68,0.0,0.0,0
4.81,-75.87,2025-09-16 21:00:00,21.2,72,0.0,0.0,0
4.81,-75.87,2025-09-16 22:00:00,20.8,75,0.0,0.0,0
4.81,-75.87,2025-09-16 23:00:00,20.5,77,0.0,0.0,0
4.81,-75.87,2025-09-17 00:00:00,20.1,81,0.0,0.0,0
4.81,-75.87,2025-09-17 01:00:00,20.4,74,0.0,0.0,0
4.81,-75.87,2025-09-17 02:00:00,20.1,76,0.0,0.0,0
4.81,-75.87,2025-09-17 03:00:00,19.8,79,0.0,0.0,0
4.81,-75.87,2025-09-17 04:00:00,19.4,82,0.0,0.0,0
4.81,-75.87,2025-09-17 05:00:00,19.2,84,0.0,0.0,0
4.81,-75.87,2025-09-17 06:00:00,19.0,85,0.0,0.0,0
4.81,-75.87,2025-09-17 07:00:00,19.1,89,0.0,79.0,0
4.81,-75.87,2025-09-17 08:00:00,22.2,71,0.0,333.0,0
4.81,-75.87,2025-09-17 09:00:00,24.2,58,0.0,565.0,0
4.81,-75.87,2025-09-17 10:00:00,25.7,53,0.0,619.0,0
4.81,-75.87,2025-09-17 11:00:00,27.1,46,0.0,806.0,0
4.81,-75.87,2025-09-17 12:00:00,28.8,42,0.0,896.0,0
4.81,-75.87,2025-09-17 13:00:00,28.3,49,0.0,759.0,0
4.81,-75.87,2025-09-17 14:00:00,26.5,54,0.1,603.0,0
4.81,-75.87,2025-09-17 15:00:00,25.8,56,0.1,466.0,0
4.81,-75.87,2025-09-17 16:00:00,24.9,59,0.0,287.0,0
4.81,-75.87,2025-09-17 17:00:00,24.0,62,0.0,130.0,0
4.81,-75.87,2025-09-17 18:00:00,22.9,67,0.0,30.0,0
4.81,-75.87,2025-09-17 19:00:00,22.4,63,0.0,0.0,0
4.81,-75.87,2025-09-17 20:00:00,21.9,67,0.0,0.0,0
4.81,-75.87,2025-09-17 21:00:00,21.4,69,0.0,0.0,0
4.81,-75.87,2025-09-17 22:00:00,21.0,72,0.0,0.0,0
4.81,-75.87,2025-09-17 23:00:00,20.5,74,0.0,0.0,0
4.81,-75.87,2025-09-18 00:00:00,20.1,77,0.0,0.0,0
4.81,-75.87,2025-09-18 01:00:00,20.5,74,0.0,0.0,0
4.81,-75.87,2025-09-18 02:00:00,20.1,77,0.0,0.0,0
4.81,-75.87,2025-09-18 03:00:00,19.7,82,0.0,0.0,0
4.81,-75.87,2025-09-18 04:00:00,19.5,85,0.0,0.0,0
4.81,-75.87,2025-09-18 05:00:00,19.4,84,0.0,0.0,0
4.81,-75.87,2025-09-18 06:00:00,19.3,84,0.0,0.0,0
4.81,-75.87,2025-09-18 07:00:00,19.6,85,0.0,63.0,0
4.81,-75.87,2025-09-18 08:00:00,21.5,75,0.0,236.0,0
4.81,-75.87,2025-09-18 09:00:00,22.9,68,0.0,383.0,0
4.81,-75.87,2025-09-18 10:00:00,24.4,62,0.1,543.0,0
4.81,-75.87,2025-09-18 11:00:00,25.6,57,0.0,678.0,0
4.81,-75.87,2025-09-18 12:00:00,25.9,57,0.0,559.0,0
4.81,-75.87,2025-09-18 13:00:00,23.6,72,2.8,387.0,0
4.81,-75.87,2025-09-18 14:00:00,23.5,69,1.0,373.0,0
4.81,-75.87,2025-09-18 15:00:00,23.2,70,0.0,214.0,0
4.81,-75.87,2025-09-18 16:00:00,22.3,76,1.0,141.0,0
4.81,-75.87,2025-09-18 17:00:00,21.6,78,1.8,93.0,0
4.81,-75.87,2025-09-18 18:00:00,21.0,81,0.9,24.0,0
4.81,-75.87,2025-09-18 19:00:00,20.6,84,0.0,0.0,0
4.81,-75.87,2025-09-18 20:00:00,20.3,85,0.0,0.0,0
4.81,-75.87,2025-09-18 21:00:00,19.9,87,0.2,0.0,0
4.81,-75.87,2025-09-18 22:00:00,19.2,92,0.6,0.0,1
4.81,-75.87,2025-09-18 23:00:00,18.9,93,0.3,0.0,1
4.81,-75.87,2025-09-19 00:00:00,18.7,93,0.0,0.0,1
4.81,-75.87,2025-09-19 01:00:00,18.8,90,0.0,0.0,0
4.81,-75.87,2025-09-19 02:00:00,18.8,90,0.4,0.0,0
4.81,-75.87,2025-09-19 03:00:00,18.8,90,0.6,0.0,0
4.81,-75.87,2025-09-19 04:00:00,18.8,90,0.0,0.0,0
4.81,-75.87,2025-09-19 05:00:00,18.8,88,0.0,0.0,0
4.81,-75.87,2025-09-19 06:00:00,18.7,89,0.0,0.0,0
4.81,-75.87,2025-09-19 07:00:00,19.0,92,0.0,81.0,1
4.81,-75.87,2025-09-19 08:00:00,20.1,85,0.0,289.0,0
4.81,-75.87,2025-09-19 09:00:00,21.3,80,0.0,474.0,0
4.81,-75.87,2025-09-19 10:00:00,22.5,74,0.0,617.0,0
4.81,-75.87,2025-09-19 11:00:00,23.8,70,0.0,787.0,0
4.81,-75.87,2025-09-19 12:00:00,25.1,64,0.0,879.0,0
4.81,-75.87,2025-09-19 13:00:00,24.5,73,0.0,863.0,0
4.81,-75.87,2025-09-19 14:00:00,24.9,70,0.1,632.0,0
4.81,-75.87,2025-09-19 15:00:00,24.9,73,0.7,488.0,0
4.81,-75.87,2025-09-19 16:00:00,23.8,76,2.1,297.0,0
4.81,-75.87,2025-09-19 17:00:00,22.8,78,1.8,122.0,0
4.81,-75.87,2025-09-19 18:00:00,22.3,82,0.1,31.0,0
4.81,-75.87,2025-09-19 19:00:00,21.9,72,0.0,0.0,0
4.81,-75.87,2025-09-19 20:00:00,21.4,75,0.0,0.0,0
4.81,-75.87,2025-09-19 21:00:00,20.7,80,0.0,0.0,0
4.81,-75.87,2025-09-19 22:00:00,20.5,80,0.0,0.0,0
4.81,-75.87,2025-09-19 23:00:00,20.1,81,0.0,0.0,0
4.81,-75.87,2025-09-20 00:00:00,19.6,84,0.0,0.0,0
4.81,-75.87,2025-09-20 01:00:00,19.6,86,1.0,0.0,0
4.81,-75.87,2025-09-20 02:00:00,19.5,88,2.8,0.0,0
4.81,-75.87,2025-09-20 03:00:00,19.4,91,2.3,0.0,1
4.81,-75.87,2025-09-20 04:00:00,19.2,93,1.3,0.0,1
4.81,-75.87,2025-09-20 05:00:00,18.9,91,0.8,0.0,1
4.81,-75.87,2025-09-20 06:00:00,18.7,93,0.5,0.0,1
4.81,-75.87,2025-09-20 07:00:00,18.7,91,0.3,26.0,1
4.81,-75.87,2025-09-20 08:00:00,19.1,90,0.0,124.0,0
4.81,-75.87,2025-09-20 09:00:00,19.9,87,0.0,222.0,0
4.81,-75.87,2025-09-20 10:00:00,20.7,85,0.0,304.0,0
4.81,-75.87,2025-09-20 11:00:00,21.5,82,0.0,411.0,0
4.81,-75.87,2025-09-20 12:00:00,22.5,79,0.0,560.0,0
4.81,-75.87,2025-09-20 13:00:00,22.6,83,0.0,596.0,0
4.81,-75.87,2025-09-20 14:00:00,22.9,82,0.0,567.0,0
4.81,-75.87,2025-09-20 15:00:00,23.3,80,0.0,474.0,0
4.81,-75.87,2025-09-20 16:00:00,23.2,80,0.0,322.0,0
4.81,-75.87,2025-09-20 17:00:00,23.1,82,0.0,216.0,0
4.81,-75.87,2025-09-20 18:00:00,22.5,86,0.0,58.0,0
4.81,-75.87,2025-09-20 19:00:00,21.5,89,0.0,0.0,0
4.81,-75.87,2025-09-20 20:00:00,21.3,88,0.0,0.0,0
4.81,-75.87,2025-09-20 21:00:00,20.6,90,0.0,0.0,0
4.81,-75.87,2025-09-20 22:00:00,19.9,92,0.0,0.0,1
4.81,-75.87,2025-09-20 23:00:00,19.6,90,0.0,0.0,0
4.81,-75.87,2025-09-21 00:00:00,19.3,90,0.0,0.0,0
4.81,-75.87,2025-09-21 01:00:00,19.5,87,0.0,0.0,0
4.81,-75.87,2025-09-21 02:00:00,19.3,89,0.0,0.0,0
4.81,-75.87,2025-09-21 03:00:00,18.9,92,0.0,0.0,1
4.81,-75.87,2025-09-21 04:00:00,18.7,93,0.0,0.0,1
4.81,-75.87,2025-09-21 05:00:00,18.2,95,0.0,0.0,1
4.81,-75.87,2025-09-21 06:00:00,17.8,95,0.0,0.0,1
4.81,-75.87,2025-09-21 07:00:00,18.6,94,0.0,97.0,1
4.81,-75.87,2025-09-21 08:00:00,21.6,82,0.0,337.0,0
4.81,-75.87,2025-09-21 09:00:00,23.0,78,0.0,545.0,0
4.81,-75.87,2025-09-21 10:00:00,24.0,76,0.1,686.0,0
4.81,-75.87,2025-09-21 11:00:00,24.9,73,0.0,751.0,0
4.81,-75.87,2025-09-21 12:00:00,26.3,66,0.1,870.0,0
4.81,-75.87,2025-09-21 13:00:00,25.3,71,0.1,798.0,0
4.81,-75.87,2025-09-21 14:00:00,26.1,60,0.2,756.0,0
4.81,-75.87,2025-09-21 15:00:00,25.7,61,0.0,602.0,0
4.81,-75.87,2025-09-21 16:00:00,25.1,63,0.0,391.0,0
4.81,-75.87,2025-09-21 17:00:00,24.2,65,0.0,214.0,0
4.81,-75.87,2025-09-21 18:00:00,23.0,75,0.0,47.0,0
4.81,-75.87,2025-09-21 19:00:00,21.9,68,0.0,0.0,0
4.81,-75.87,2025-09-21 20:00:00,21.0,73,0.0,0.0,0
4.81,-75.87,2025-09-21 21:00:00,20.3,77,0.0,0.0,0
4.81,-75.87,2025-09-21 22:00:00,19.9,80,0.0,0.0,0
4.81,-75.87,2025-09-21 23:00:00,19.5,82,0.0,0.0,0
4.81,-75.87,2025-09-22 00:00:00,19.0,84,0.0,0.0,0
4.81,-75.87,2025-09-22 01:00:00,19.8,77,0.0,0.0,0
4.81,-75.87,2025-09-22 02:00:00,19.4,78,0.0,0.0,0
4.81,-75.87,2025-09-22 03:00:00,19.1,79,0.0,0.0,0
4.81,-75.87,2025-09-22 04:00:00,19.0,81,0.0,0.0,0
4.81,-75.87,2025-09-22 05:00:00,18.9,83,0.0,0.0,0
4.81,-75.87,2025-09-22 06:00:00,18.8,85,0.0,0.0,0
4.81,-75.87,2025-09-22 07:00:00,19.4,86,0.0,73.0,0
4.81,-75.87,2025-09-22 08:00:00,21.6,77,0.0,326.0,0
4.81,-75.87,2025-09-22 09:00:00,23.4,68,0.0,556.0,0
4.81,-75.87,2025-09-22 10:00:00,24.5,65,0.0,711.0,0
4.81,-75.87,2025-09-22 11:00:00,25.4,64,0.0,670.0,0
4.81,-75.87,2025-09-22 12:00:00,26.8,55,0.0,788.0,0
4.81,-75.87,2025-09-22 13:00:00,27.8,57,0.0,816.0,0
4.81,-75.87,2025-09-22 14:00:00,27.8,57,0.1,789.0,0
4.81,-75.87,2025-09-22 15:00:00,26.2,63,0.7,558.0,0
4.81,-75.87,2025-09-22 16:00:00,25.1,65,0.6,334.0,0
4.81,-75.87,2025-09-22 17:00:00,24.4,65,0.1,120.0,0
4.81,-75.87,2025-09-22 18:00:00,23.4,72,0.0,31.0,0
4.81,-75.87,2025-09-22 19:00:00,22.2,70,0.0,0.0,0
4.81,-75.87,2025-09-22 20:00:00,21.1,77,0.0,0.0,0
4.81,-75.87,2025-09-22 21:00:00,20.4,78,0.0,0.0,0
4.81,-75.87,2025-09-22 22:00:00,20.1,77,0.0,0.0,0
4.81,-75.87,2025-09-22 23:00:00,19.7,79,0.0,0.0,0
4.81,-75.87,2025-09-23 00:00:00,19.5,81,0.0,0.0,0
4.81,-75.87,2025-09-23 01:00:00,20.1,78,0.0,0.0,0
4.81,-75.87,2025-09-23 02:00:00,19.9,80,0.5,0.0,0
4.81,-75.87,2025-09-23 03:00:00,19.7,82,2.1,0.0,0
4.81,-75.87,2025-09-23 04:00:00,19.6,84,0.3,0.0,0
4.81,-75.87,2025-09-23 05:00:00,19.6,86,0.0,0.0,0
4.81,-75.87,2025-09-23 06:00:00,19.7,85,0.0,0.0,0
4.81,-75.87,2025-09-23 07:00:00,19.7,92,0.0,72.0,1
4.81,-75.87,2025-09-23 08:00:00,21.9,80,0.2,308.0,0
4.81,-75.87,2025-09-23 09:00:00,23.2,76,0.1,458.0,0
4.81,-75.87,2025-09-23 10:00:00,23.9,72,0.2,531.0,0
4.81,-75.87,2025-09-23 11:00:00,25.6,67,0.0,713.0,0
4.81,-75.87,2025-09-23 12:00:00,27.1,62,0.0,809.0,0
4.81,-75.87,2025-09-23 13:00:00,27.4,65,0.0,789.0,0
4.81,-75.87,2025-09-23 14:00:00,26.8,63,1.1,643.0,0
4.81,-75.87,2025-09-23 15:00:00,26.4,61,0.0,478.0,0
4.81,-75.87,2025-09-23 16:00:00,25.8,61,0.0,317.0,0
4.81,-75.87,2025-09-23 17:00:00,25.0,64,0.0,154.0,0
4.81,-75.87,2025-09-23 18:00:00,24.0,70,0.0,37.0,0
4.81,-75.87,2025-09-23 19:00:00,22.9,69,0.0,0.0,0
4.81,-75.87,2025-09-23 20:00:00,22.0,73,0.0,0.0,0
4.81,-75.87,2025-09-23 21:00:00,21.6,75,0.0,0.0,0
4.81,-75.87,2025-09-23 22:00:00,21.2,77,0.0,0.0,0
4.81,-75.87,2025-09-23 23:00:00,20.8,80,0.0,0.0,0
4.81,-75.87,2025-09-24 00:00:00,20.3,82,0.0,0.0,0
4.81,-75.87,2025-09-24 01:00:00,20.4,80,0.0,0.0,0
4.81,-75.87,2025-09-24 02:00:00,19.8,83,0.0,0.0,0
4.81,-75.87,2025-09-24 03:00:00,19.3,86,0.0,0.0,0
4.81,-75.87,2025-09-24 04:00:00,19.0,85,0.0,0.0,0
4.81,-75.87,2025-09-24 05:00:00,18.7,85,0.0,0.0,0
4.81,-75.87,2025-09-24 06:00:00,18.4,87,0.0,1.0,0
4.81,-75.87,2025-09-24 07:00:00,19.9,83,0.0,78.0,0
4.81,-75.87,2025-09-24 08:00:00,22.6,73,0.0,306.0,0
4.81,-75.87,2025-09-24 09:00:00,24.3,70,0.0,517.0,0
4.81,-75.87,2025-09-24 10:00:00,26.0,63,0.0,708.0,0
4.81,-75.87,2025-09-24 11:00:00,27.5,57,0.0,870.0,0
4.81,-75.87,2025-09-24 12:00:00,28.4,54,0.0,891.0,0
4.81,-75.87,2025-09-24 13:00:00,28.5,54,0.3,903.0,0
4.81,-75.87,2025-09-24 14:00:00,27.7,56,0.2,673.0,0
4.81,-75.87,2025-09-24 15:00:00,26.5,57,0.3,481.0,0
4.81,-75.87,2025-09-24 16:00:00,25.0,63,0.4,261.0,0
4.81,-75.87,2025-09-24 17:00:00,24.0,66,0.4,113.0,0
4.81,-75.87,2025-09-24 18:00:00,22.9,70,0.4,26.0,0
4.81,-75.87,2025-09-24 19:00:00,23.6,64,0.1,0.0,0
4.81,-75.87,2025-09-24 20:00:00,23.0,66,0.0,0.0,0
4.81,-75.87,2025-09-24 21:00:00,22.4,70,0.0,0.0,0
4.81,-75.87,2025-09-24 22:00:00,21.9,73,0.1,0.0,0
4.81,-75.87,2025-09-24 23:00:00,21.5,76,0.0,0.0,0
4.81,-75.87,2025-09-25 00:00:00,20.7,80,0.0,0.0,0
4.81,-75.87,2025-09-25 01:00:00,19.8,83,0.0,0.0,0
4.81,-75.87,2025-09-25 02:00:00,19.0,88,0.0,0.0,0
4.81,-75.87,2025-09-25 03:00:00,18.6,90,0.0,0.0,0
4.81,-75.87,2025-09-25 04:00:00,18.5,91,0.0,0.0,1
4.81,-75.87,2025-09-25 05:00:00,18.1,92,0.0,0.0,1
4.81,-75.87,2025-09-25 06:00:00,17.6,93,0.0,0.0,1
4.81,-75.87,2025-09-25 07:00:00,18.7,89,0.0,94.0,0
4.81,-75.87,2025-09-25 08:00:00,22.4,70,0.0,358.0,0
4.81,-75.87,2025-09-25 09:00:00,24.0,67,0.0,604.0,0
4.81,-75.87,2025-09-25 10:00:00,25.3,64,0.0,782.0,0
4.81,-75.87,2025-09-25 11:00:00,26.9,58,0.0,895.0,0
4.81,-75.87,2025-09-25 12:00:00,28.6,49,0.0,990.0,0
4.81,-75.87,2025-09-25 13:00:00,27.6,52,0.0,967.0,0
4.81,-75.87,2025-09-25 14:00:00,28.4,51,0.0,758.0,0
4.81,-75.87,2025-09-25 15:00:00,27.4,55,0.0,521.0,0
4.81,-75.87,2025-09-25 16:00:00,25.4,66,0.7,325.0,0
4.81,-75.87,2025-09-25 17:00:00,24.8,66,0.2,178.0,0
4.81,-75.87,2025-09-25 18:00:00,24.0,68,0.0,37.0,0
4.81,-75.87,2025-09-25 19:00:00,24.4,59,0.0,0.0,0
4.81,-75.87,2025-09-25 20:00:00,23.5,65,0.0,0.0,0
4.81,-75.87,2025-09-25 21:00:00,22.7,68,0.0,0.0,0
4.81,-75.87,2025-09-25 22:00:00,22.2,71,0.0,0.0,0
4.81,-75.87,2025-09-25 23:00:00,21.7,74,0.0,0.0,0
4.81,-75.87,2025-09-26 00:00:00,21.2,77,0.0,0.0,0
4.81,-75.87,2025-09-26 01:00:00,21.2,76,0.0,0.0,0
4.81,-75.87,2025-09-26 02:00:00,20.6,79,0.0,0.0,0
4.81,-75.87,2025-09-26 03:00:00,20.2,83,0.0,0.0,0
4.81,-75.87,2025-09-26 04:00:00,19.5,87,0.0,0.0,0
4.81,-75.87,2025-09-26 05:00:00,19.3,89,0.0,0.0,0
4.81,-75.87,2025-09-26 06:00:00,19.1,90,0.0,0.0,0
4.81,-75.87,2025-09-26 07:00:00,19.5,92,0.0,85.0,1
